Passport,Destination,Requirement
RUS,KHM,covid ban
RUS,CMR,covid ban
RUS,CAN,visa required
RUS,CPV,60
RUS,CAF,visa required
RUS,TCD,visa required
RUS,CHL,90
RUS,CHN,visa required
RUS,COL,90
RUS,COM,visa on arrival
RUS,COG,visa required
RUS,COD,visa required
RUS,CRI,90
RUS,CIV,e-visa
RUS,HRV,visa required
RUS,CUB,90
RUS,CYP,visa required
RUS,CZE,covid ban
RUS,DNK,covid ban
RUS,DJI,e-visa
RUS,DMA,21
RUS,DOM,visa free
RUS,ECU,90
RUS,EGY,visa on arrival
RUS,SLV,90
RUS,GNQ,visa required
RUS,ERI,visa required
RUS,EST,visa required
RUS,SWZ,30
RUS,ETH,visa on arrival
RUS,FJI,120
RUS,FIN,visa required
RUS,FRA,visa required
RUS,GAB,visa on arrival
RUS,GMB,90
RUS,GEO,360
RUS,DEU,visa required
RUS,GHA,visa required
RUS,GRC,visa required
RUS,GRD,90
RUS,GTM,90
RUS,GIN,e-visa
RUS,GNB,visa on arrival
RUS,GUY,90
RUS,HTI,90
RUS,HND,90
RUS,HKG,14
RUS,HUN,visa required
RUS,ISL,visa required
RUS,IND,covid ban
RUS,IDN,covid ban
RUS,IRN,e-visa
RUS,IRQ,visa on arrival
RUS,IRL,visa required
RUS,ISR,covid ban
RUS,ITA,covid ban
RUS,JAM,e-visa
RUS,JPN,covid ban
RUS,JOR,visa on arrival
RUS,KAZ,90
RUS,KEN,e-visa
RUS,KIR,visa required
RUS,XKX,visa required
RUS,KWT,covid ban
RUS,KGZ,visa free
RUS,LAO,covid ban
RUS,LVA,visa required
RUS,LBN,visa on arrival
RUS,LSO,e-visa
RUS,LBR,visa required
RUS,LBY,visa required
RUS,LIE,visa required
RUS,LTU,visa required
RUS,LUX,covid ban
RUS,MAC,covid ban
RUS,MDG,visa on arrival
RUS,MWI,e-visa
RUS,MYS,covid ban
RUS,MDV,90
RUS,MLI,visa required
RUS,MLT,visa required
RUS,MHL,covid ban
RUS,MRT,visa on arrival
RUS,MUS,90
RUS,MEX,e-visa
RUS,FSM,covid ban
RUS,MDA,90
RUS,MCO,visa required
RUS,MNG,30
RUS,MNE,30
RUS,MAR,90
RUS,MOZ,visa on arrival
RUS,MMR,covid ban
RUS,NAM,90
RUS,NRU,visa on arrival
RUS,NPL,visa on arrival
RUS,NLD,visa required
RUS,NZL,covid ban
RUS,NIC,90
RUS,NER,visa required
RUS,NGA,visa on arrival
RUS,PRK,visa required
RUS,MKD,90
RUS,NOR,visa required
RUS,OMN,visa on arrival
RUS,PAK,e-visa
RUS,PLW,30
RUS,PSE,visa free
RUS,PAN,180
RUS,PNG,covid ban
RUS,PRY,90
RUS,PER,180
RUS,PHL,covid ban
RUS,POL,covid ban
RUS,PRT,covid ban
RUS,QAT,30
RUS,ROU,visa required
RUS,RUS,-1
RUS,RWA,visa on arrival
RUS,KNA,90
RUS,LCA,42
RUS,WSM,90
RUS,SMR,covid ban
RUS,STP,15
RUS,SAU,covid ban
RUS,SEN,visa on arrival
RUS,SRB,90
RUS,SYC,90
RUS,SLE,visa on arrival
RUS,SGP,covid ban
RUS,SVK,visa required
RUS,SVN,visa required
RUS,SLB,covid ban
RUS,SOM,visa on arrival
RUS,ZAF,90
RUS,KOR,covid ban
RUS,SSD,e-visa
RUS,ESP,visa required
RUS,LKA,e-visa
RUS,VCT,90
RUS,SDN,visa required
RUS,SUR,90
RUS,SWE,covid ban
RUS,CHE,visa required
RUS,SYR,visa required
RUS,TWN,covid ban
RUS,TJK,visa free
RUS,TZA,visa on arrival
RUS,THA,30
RUS,TLS,visa on arrival
RUS,TGO,visa on arrival
RUS,TON,visa on arrival
RUS,TTO,90
RUS,TUN,90
RUS,TUR,60
RUS,TKM,visa required
RUS,TUV,visa on arrival
RUS,UGA,e-visa
RUS,UKR,visa free
RUS,ARE,90
RUS,GBR,visa required
RUS,USA,visa required
RUS,URY,90
RUS,UZB,visa free
RUS,VUT,covid ban
RUS,VAT,covid ban
RUS,VEN,90
RUS,VNM,covid ban
RUS,YEM,visa required
RUS,ZMB,visa on arrival
RUS,ZWE,visa on arrival
RUS,AFG,visa required
RWA,ALB,e-visa
RWA,DZA,visa required
RWA,AND,visa required
RWA,AGO,30
RWA,ATG,e-visa
RWA,ARG,covid ban
RWA,ARM,visa required
RWA,AUS,covid ban
RWA,AUT,visa required
RWA,AZE,covid ban
RWA,BHS,visa required
RWA,BHR,e-visa
RWA,BGD,covid ban
RWA,BRB,90
RWA,BLR,visa required
RWA,BEL,visa required
RWA,BLZ,visa required
RWA,BEN,90
RWA,BTN,visa required
RWA,BOL,visa on arrival
RWA,BIH,visa required
RWA,BWA,visa required
RWA,BRA,visa required
RWA,BRN,covid ban
RWA,BGR,visa required
RWA,BFA,visa required
RWA,BDI,90
RWA,KHM,covid ban
RWA,CMR,covid ban
RWA,CAN,visa required
RWA,CPV,visa on arrival
RWA,CAF,90
RWA,TCD,90
RWA,CHL,visa required
RWA,CHN,visa required
RWA,COL,e-visa
RWA,COM,visa on arrival
RWA,COG,visa on arrival
RWA,COD,visa free
RWA,CRI,visa required
RWA,CIV,e-visa
RWA,HRV,visa required
RWA,CUB,visa required
RWA,CYP,visa required
RWA,CZE,visa required
RWA,DNK,visa required
RWA,DJI,e-visa
RWA,DMA,180
RWA,DOM,visa required
RWA,ECU,90
RWA,EGY,visa required
RWA,SLV,visa required
RWA,GNQ,visa required
RWA,ERI,visa required
RWA,EST,visa required
RWA,SWZ,visa required
RWA,ETH,visa on arrival
RWA,FJI,visa required
RWA,FIN,visa required
RWA,FRA,visa required
RWA,GAB,e-visa
RWA,GMB,90
RWA,GEO,e-visa
RWA,DEU,visa required
RWA,GHA,90
RWA,GRC,covid ban
RWA,GRD,90
RWA,GTM,visa required
RWA,GIN,visa free
RWA,GNB,visa on arrival
RWA,GUY,visa on arrival
RWA,HTI,90
RWA,HND,visa required
RWA,HKG,visa required
RWA,HUN,covid ban
RWA,ISL,visa required
RWA,IND,covid ban
RWA,IDN,covid ban
RWA,IRN,e-visa
RWA,IRQ,visa required
RWA,IRL,visa required
RWA,ISR,covid ban
RWA,ITA,visa required
RWA,JAM,visa required
RWA,JPN,covid ban
RWA,JOR,visa on arrival
RWA,KAZ,covid ban
RWA,KEN,90
RWA,KIR,visa required
RWA,XKX,visa required
RWA,KWT,covid ban
RWA,KGZ,e-visa
RWA,LAO,covid ban
RWA,LVA,visa required
RWA,LBN,visa required
RWA,LSO,e-visa
RWA,LBR,visa required
RWA,LBY,visa required
RWA,LIE,visa required
RWA,LTU,visa required
RWA,LUX,covid ban
RWA,MAC,covid ban
RWA,MDG,visa on arrival
RWA,MWI,e-visa
RWA,MYS,covid ban
RWA,MDV,visa on arrival
RWA,MLI,visa on arrival
RWA,MLT,visa required
RWA,MHL,covid ban
RWA,MRT,visa on arrival
RWA,MUS,90
RWA,MEX,visa required
RWA,FSM,covid ban
RWA,MDA,e-visa
RWA,MCO,visa required
RWA,MNG,covid ban
RWA,MNE,visa required
RWA,MAR,visa required
RWA,MOZ,visa on arrival
RWA,MMR,covid ban
RWA,NAM,visa on arrival
RWA,NRU,visa required
RWA,NPL,visa on arrival
RWA,NLD,visa required
RWA,NZL,covid ban
RWA,NIC,visa on arrival
RWA,NER,visa required
RWA,NGA,visa on arrival
RWA,PRK,visa required
RWA,MKD,visa required
RWA,NOR,visa required
RWA,OMN,e-visa
RWA,PAK,visa on arrival
RWA,PLW,visa on arrival
RWA,PSE,visa free
RWA,PAN,visa required
RWA,PNG,covid ban
RWA,PRY,visa required
RWA,PER,visa required
RWA,PHL,covid ban
RWA,POL,covid ban
RWA,PRT,visa required
RWA,QAT,visa on arrival
RWA,ROU,visa required
RWA,RUS,covid ban
RWA,RWA,-1
RWA,KNA,e-visa
RWA,LCA,visa required
RWA,WSM,visa on arrival
RWA,SMR,visa required
RWA,STP,15
RWA,SAU,covid ban
RWA,SEN,visa on arrival
RWA,SRB,visa required
RWA,SYC,90
RWA,SLE,visa on arrival
RWA,SGP,covid ban
RWA,SVK,visa required
RWA,SVN,visa required
RWA,SLB,covid ban
RWA,SOM,visa on arrival
RWA,ZAF,visa required
RWA,KOR,covid ban
RWA,SSD,visa on arrival
RWA,ESP,visa required
RWA,LKA,e-visa
RWA,VCT,30
RWA,SDN,visa required
RWA,SUR,e-visa
RWA,SWE,visa required
RWA,CHE,visa required
RWA,SYR,visa required
RWA,TWN,covid ban
RWA,TJK,e-visa
RWA,TZA,90
RWA,THA,covid ban
RWA,TLS,visa on arrival
RWA,TGO,visa on arrival
RWA,TON,visa required
RWA,TTO,visa required
RWA,TUN,visa required
RWA,TUR,visa required
RWA,TKM,visa required
RWA,TUV,visa on arrival
RWA,UGA,90
RWA,UKR,visa required
RWA,ARE,e-visa
RWA,GBR,visa required
RWA,USA,visa required
RWA,URY,visa required
RWA,UZB,e-visa
RWA,VUT,covid ban
RWA,VAT,visa required
RWA,VEN,visa required
RWA,VNM,covid ban
RWA,YEM,visa required
RWA,ZMB,visa on arrival
RWA,ZWE,visa on arrival
RWA,AFG,visa required
KNA,ALB,90
KNA,DZA,visa required
KNA,AND,90
KNA,AGO,visa on arrival
KNA,ATG,180
KNA,ARG,covid ban
KNA,ARM,e-visa
KNA,AUS,covid ban
KNA,AUT,90
KNA,AZE,covid ban
KNA,BHS,90
KNA,BHR,e-visa
KNA,BGD,90
KNA,BRB,180
KNA,BLR,30
KNA,BEL,90
KNA,BLZ,visa free
KNA,BEN,e-visa
KNA,BTN,visa required
KNA,BOL,visa on arrival
KNA,BIH,90
KNA,BWA,90
KNA,BRA,90
KNA,BRN,covid ban
KNA,BGR,covid ban
KNA,BFA,visa required
KNA,BDI,visa required
KNA,KHM,covid ban
KNA,CMR,covid ban
KNA,CAN,visa required
KNA,CPV,visa on arrival
KNA,CAF,visa required
KNA,TCD,visa required
KNA,CHL,90
KNA,CHN,visa required
KNA,COL,90
KNA,COM,visa on arrival
KNA,COG,visa required
KNA,COD,visa required
KNA,CRI,90
KNA,CIV,e-visa
KNA,HRV,90
KNA,CUB,30
KNA,CYP,covid ban
KNA,CZE,covid ban
KNA,DNK,covid ban
KNA,DJI,e-visa
KNA,DMA,visa free
KNA,DOM,visa free
KNA,ECU,90
KNA,EGY,visa on arrival
KNA,SLV,90
KNA,GNQ,visa required
KNA,ERI,visa required
KNA,EST,90
KNA,SWZ,visa required
KNA,ETH,e-visa
KNA,FJI,120
KNA,FIN,90
KNA,FRA,90
KNA,GAB,e-visa
KNA,GMB,90
KNA,GEO,e-visa
KNA,DEU,90
KNA,GHA,visa required
KNA,GRC,covid ban
KNA,GRD,visa free
KNA,GTM,90
KNA,GIN,e-visa
KNA,GNB,visa on arrival
KNA,GUY,90
KNA,HTI,90
KNA,HND,90
KNA,HKG,90
KNA,HUN,covid ban
KNA,ISL,90
KNA,IND,covid ban
KNA,IDN,covid ban
KNA,IRN,e-visa
KNA,IRQ,visa required
KNA,IRL,visa free
KNA,ISR,covid ban
KNA,ITA,covid ban
KNA,JAM,e-visa
KNA,JPN,covid ban
KNA,JOR,visa on arrival
KNA,KAZ,covid ban
KNA,KEN,90
KNA,KIR,120
KNA,XKX,90
KNA,KWT,covid ban
KNA,KGZ,e-visa
KNA,LAO,covid ban
KNA,LVA,90
KNA,LBN,visa on arrival
KNA,LSO,90
KNA,LBR,visa required
KNA,LBY,visa required
KNA,LIE,90
KNA,LTU,90
KNA,LUX,covid ban
KNA,MAC,covid ban
KNA,MDG,visa on arrival
KNA,MWI,90
KNA,MYS,covid ban
KNA,MDV,visa on arrival
KNA,MLI,visa required
KNA,MLT,90
KNA,MHL,covid ban
KNA,MRT,visa on arrival
KNA,MUS,90
KNA,MEX,visa required
KNA,FSM,covid ban
KNA,MDA,90
KNA,MCO,90
KNA,MNG,covid ban
KNA,MNE,90
KNA,MAR,visa required
KNA,MOZ,visa on arrival
KNA,MMR,covid ban
KNA,NAM,visa required
KNA,NRU,visa required
KNA,NPL,visa on arrival
KNA,NLD,90
KNA,NZL,covid ban
KNA,NIC,90
KNA,NER,visa required
KNA,NGA,visa on arrival
KNA,PRK,visa required
KNA,MKD,90
KNA,NOR,90
KNA,OMN,e-visa
KNA,PAK,visa on arrival
KNA,PLW,visa on arrival
KNA,PSE,visa free
KNA,PAN,180
KNA,PNG,covid ban
KNA,PRY,visa required
KNA,PER,180
KNA,PHL,covid ban
KNA,POL,covid ban
KNA,PRT,covid ban
KNA,QAT,e-visa
KNA,ROU,90
KNA,RUS,covid ban
KNA,RWA,90
KNA,KNA,-1
KNA,LCA,visa free
KNA,WSM,visa on arrival
KNA,SMR,covid ban
KNA,STP,e-visa
KNA,SAU,covid ban
KNA,SEN,visa on arrival
KNA,SRB,90
KNA,SYC,90
KNA,SLE,visa on arrival
KNA,SGP,covid ban
KNA,SVK,90
KNA,SVN,90
KNA,SLB,covid ban
KNA,SOM,visa on arrival
KNA,ZAF,visa required
KNA,KOR,covid ban
KNA,SSD,e-visa
KNA,ESP,90
KNA,LKA,e-visa
KNA,VCT,visa free
KNA,SDN,visa required
KNA,SUR,90
KNA,SWE,covid ban
KNA,CHE,90
KNA,SYR,visa required
KNA,TWN,covid ban
KNA,TJK,e-visa
KNA,TZA,90
KNA,THA,covid ban
KNA,TLS,visa on arrival
KNA,TGO,visa on arrival
KNA,TON,visa on arrival
KNA,TTO,visa free
KNA,TUN,90
KNA,TUR,90
KNA,TKM,visa required
KNA,TUV,visa on arrival
KNA,UGA,e-visa
KNA,UKR,90
KNA,ARE,e-visa
KNA,GBR,180
KNA,USA,visa required
KNA,URY,90
KNA,UZB,30
KNA,VUT,covid ban
KNA,VAT,covid ban
KNA,VEN,90
KNA,VNM,covid ban
KNA,YEM,visa required
KNA,ZMB,90
KNA,ZWE,90
KNA,AFG,visa required
LCA,ALB,e-visa
LCA,DZA,visa required
LCA,AND,90
LCA,AGO,visa on arrival
LCA,ATG,180
LCA,ARG,covid ban
LCA,ARM,e-visa
LCA,AUS,covid ban
LCA,AUT,90
LCA,AZE,covid ban
LCA,BHS,90
LCA,BHR,e-visa
LCA,BGD,covid ban
LCA,BRB,180
LCA,BLR,visa required
LCA,BEL,90
LCA,BLZ,visa free
LCA,BEN,e-visa
LCA,BTN,visa required
LCA,BOL,visa on arrival
LCA,BIH,90
LCA,BWA,90
LCA,BRA,visa required
LCA,BRN,covid ban
LCA,BGR,covid ban
LCA,BFA,visa required
LCA,BDI,visa required
LCA,KHM,covid ban
LCA,CMR,covid ban
LCA,CAN,visa required
LCA,CPV,visa on arrival
LCA,CAF,visa required
LCA,TCD,visa required
LCA,CHL,90
LCA,CHN,visa required
LCA,COL,90
LCA,COM,visa on arrival
LCA,COG,visa required
LCA,COD,visa required
LCA,CRI,90
LCA,CIV,e-visa
LCA,HRV,90
LCA,CUB,30
LCA,CYP,covid ban
LCA,CZE,covid ban
LCA,DNK,covid ban
LCA,DJI,e-visa
LCA,DMA,visa free
LCA,DOM,visa free
LCA,ECU,90
LCA,EGY,visa on arrival
LCA,SLV,90
LCA,GNQ,visa required
LCA,ERI,visa required
LCA,EST,90
LCA,SWZ,30
LCA,ETH,e-visa
LCA,FJI,120
LCA,FIN,90
LCA,FRA,90
LCA,GAB,e-visa
LCA,GMB,90
LCA,GEO,e-visa
LCA,DEU,90
LCA,GHA,visa required
LCA,GRC,covid ban
LCA,GRD,visa free
LCA,GTM,90
LCA,GIN,e-visa
LCA,GNB,visa on arrival
LCA,GUY,90
LCA,HTI,90
LCA,HND,90
LCA,HKG,90
LCA,HUN,covid ban
LCA,ISL,90
LCA,IND,covid ban
LCA,IDN,covid ban
LCA,IRN,e-visa
LCA,IRQ,visa required
LCA,IRL,visa free
LCA,ISR,covid ban
LCA,ITA,covid ban
LCA,JAM,e-visa
LCA,JPN,covid ban
LCA,JOR,visa on arrival
LCA,KAZ,covid ban
LCA,KEN,90
LCA,KIR,120
LCA,XKX,90
LCA,KWT,covid ban
LCA,KGZ,e-visa
LCA,LAO,covid ban
LCA,LVA,90
LCA,LBN,visa required
LCA,LSO,90
LCA,LBR,visa required
LCA,LBY,visa required
LCA,LIE,90
LCA,LTU,90
LCA,LUX,covid ban
LCA,MAC,covid ban
LCA,MDG,visa on arrival
LCA,MWI,90
LCA,MYS,covid ban
LCA,MDV,visa on arrival
LCA,MLI,visa required
LCA,MLT,covid ban
LCA,MHL,covid ban
LCA,MRT,visa on arrival
LCA,MUS,90
LCA,MEX,visa required
LCA,FSM,covid ban
LCA,MDA,90
LCA,MCO,90
LCA,MNG,covid ban
LCA,MNE,90
LCA,MAR,visa required
LCA,MOZ,visa on arrival
LCA,MMR,covid ban
LCA,NAM,visa required
LCA,NRU,visa required
LCA,NPL,visa on arrival
LCA,NLD,90
LCA,NZL,covid ban
LCA,NIC,90
LCA,NER,visa required
LCA,NGA,visa on arrival
LCA,PRK,visa required
LCA,MKD,visa required
LCA,NOR,90
LCA,OMN,e-visa
LCA,PAK,visa on arrival
LCA,PLW,visa on arrival
LCA,PSE,visa free
LCA,PAN,180
LCA,PNG,covid ban
LCA,PRY,visa required
LCA,PER,180
LCA,PHL,covid ban
LCA,POL,covid ban
LCA,PRT,covid ban
LCA,QAT,e-visa
LCA,ROU,90
LCA,RUS,covid ban
LCA,RWA,visa on arrival
LCA,KNA,visa free
LCA,LCA,-1
LCA,WSM,visa on arrival
LCA,SMR,covid ban
LCA,STP,e-visa
LCA,SAU,covid ban
LCA,SEN,visa on arrival
LCA,SRB,visa required
LCA,SYC,90
LCA,SLE,visa on arrival
LCA,SGP,covid ban
LCA,SVK,90
LCA,SVN,90
LCA,SLB,covid ban
LCA,SOM,visa on arrival
LCA,ZAF,visa required
LCA,KOR,covid ban
LCA,SSD,e-visa
LCA,ESP,90
LCA,LKA,e-visa
LCA,VCT,visa free
LCA,SDN,visa required
LCA,SUR,90
LCA,SWE,covid ban
LCA,CHE,90
LCA,SYR,visa required
LCA,TWN,covid ban
LCA,TJK,e-visa
LCA,TZA,90
LCA,THA,covid ban
LCA,TLS,visa on arrival
LCA,TGO,visa on arrival
LCA,TON,visa on arrival
LCA,TTO,visa free
LCA,TUN,90
LCA,TUR,e-visa
LCA,TKM,visa required
LCA,TUV,visa on arrival
LCA,UGA,e-visa
LCA,UKR,e-visa
LCA,ARE,e-visa
LCA,GBR,180
LCA,USA,visa required
LCA,URY,visa required
LCA,UZB,30
LCA,VUT,covid ban
LCA,VAT,covid ban
LCA,VEN,90
LCA,VNM,covid ban
LCA,YEM,visa required
LCA,ZMB,90
LCA,ZWE,90
LCA,AFG,visa required
WSM,ALB,e-visa
WSM,DZA,visa required
WSM,AND,90
WSM,AGO,visa on arrival
WSM,ATG,180
WSM,ARG,covid ban
WSM,ARM,e-visa
WSM,AUS,covid ban
WSM,AUT,90
WSM,AZE,covid ban
WSM,BHS,90
WSM,BHR,e-visa
WSM,BGD,90
WSM,BRB,180
WSM,BLR,visa required
WSM,BEL,90
WSM,BLZ,visa free
WSM,BEN,e-visa
WSM,BTN,visa required
WSM,BOL,visa on arrival
WSM,BIH,90
WSM,BWA,90
WSM,BRA,visa required
WSM,BRN,covid ban
WSM,BGR,90
WSM,BFA,visa required
WSM,BDI,visa required
WSM,KHM,covid ban
WSM,CMR,covid ban
WSM,CAN,e-visa
WSM,CPV,visa on arrival
WSM,CAF,visa required
WSM,TCD,visa required
WSM,CHL,visa required
WSM,CHN,visa required
WSM,COL,90
WSM,COM,visa on arrival
WSM,COG,visa required
WSM,COD,visa required
WSM,CRI,90
WSM,CIV,e-visa
WSM,HRV,90
WSM,CUB,visa required
WSM,CYP,covid ban
WSM,CZE,covid ban
WSM,DNK,covid ban
WSM,DJI,e-visa
WSM,DMA,180
WSM,DOM,visa required
WSM,ECU,90
WSM,EGY,visa on arrival
WSM,SLV,visa required
WSM,GNQ,visa required
WSM,ERI,visa required
WSM,EST,90
WSM,SWZ,30
WSM,ETH,e-visa
WSM,FJI,120
WSM,FIN,90
WSM,FRA,90
WSM,GAB,e-visa
WSM,GMB,90
WSM,GEO,e-visa
WSM,DEU,90
WSM,GHA,visa required
WSM,GRC,covid ban
WSM,GRD,90
WSM,GTM,visa required
WSM,GIN,e-visa
WSM,GNB,visa on arrival
WSM,GUY,visa on arrival
WSM,HTI,90
WSM,HND,visa required
WSM,HKG,30
WSM,HUN,covid ban
WSM,ISL,90
WSM,IND,covid ban
WSM,IDN,covid ban
WSM,IRN,e-visa
WSM,IRQ,visa required
WSM,IRL,visa free
WSM,ISR,covid ban
WSM,ITA,covid ban
WSM,JAM,e-visa
WSM,JPN,covid ban
WSM,JOR,visa on arrival
WSM,KAZ,covid ban
WSM,KEN,90
WSM,KIR,120
WSM,XKX,90
WSM,KWT,covid ban
WSM,KGZ,e-visa
WSM,LAO,covid ban
WSM,LVA,90
WSM,LBN,visa on arrival
WSM,LSO,90
WSM,LBR,visa required
WSM,LBY,visa required
WSM,LIE,90
WSM,LTU,90
WSM,LUX,covid ban
WSM,MAC,covid ban
WSM,MDG,visa on arrival
WSM,MWI,90
WSM,MYS,covid ban
WSM,MDV,visa on arrival
WSM,MLI,visa required
WSM,MLT,covid ban
WSM,MHL,covid ban
WSM,MRT,visa on arrival
WSM,MUS,90
WSM,MEX,visa required
WSM,FSM,covid ban
WSM,MDA,90
WSM,MCO,90
WSM,MNG,covid ban
WSM,MNE,90
WSM,MAR,visa required
WSM,MOZ,visa on arrival
WSM,MMR,covid ban
WSM,NAM,visa required
WSM,NRU,visa on arrival
WSM,NPL,visa on arrival
WSM,NLD,90
WSM,NZL,covid ban
WSM,NIC,visa on arrival
WSM,NER,visa required
WSM,NGA,visa on arrival
WSM,PRK,visa required
WSM,MKD,visa required
WSM,NOR,90
WSM,OMN,e-visa
WSM,PAK,visa free
WSM,PLW,visa on arrival
WSM,PSE,visa free
WSM,PAN,180
WSM,PNG,covid ban
WSM,PRY,visa required
WSM,PER,180
WSM,PHL,covid ban
WSM,POL,covid ban
WSM,PRT,covid ban
WSM,QAT,e-visa
WSM,ROU,90
WSM,RUS,covid ban
WSM,RWA,visa on arrival
WSM,KNA,e-visa
WSM,LCA,42
WSM,WSM,-1
WSM,SMR,covid ban
WSM,STP,e-visa
WSM,SAU,covid ban
WSM,SEN,visa on arrival
WSM,SRB,visa required
WSM,SYC,90
WSM,SLE,visa on arrival
WSM,SGP,covid ban
WSM,SVK,90
WSM,SVN,90
WSM,SLB,visa on arrival
WSM,SOM,visa on arrival
WSM,ZAF,visa required
WSM,KOR,covid ban
WSM,SSD,e-visa
WSM,ESP,90
WSM,LKA,e-visa
WSM,VCT,30
WSM,SDN,visa required
WSM,SUR,e-visa
WSM,SWE,covid ban
WSM,CHE,90
WSM,SYR,visa required
WSM,TWN,covid ban
WSM,TJK,e-visa
WSM,TZA,90
WSM,THA,covid ban
WSM,TLS,visa on arrival
WSM,TGO,visa on arrival
WSM,TON,visa on arrival
WSM,TTO,visa free
WSM,TUN,visa required
WSM,TUR,visa required
WSM,TKM,visa required
WSM,TUV,visa on arrival
WSM,UGA,e-visa
WSM,UKR,e-visa
WSM,ARE,e-visa
WSM,GBR,180
WSM,USA,visa required
WSM,URY,visa required
WSM,UZB,e-visa
WSM,VUT,covid ban
WSM,VAT,covid ban
WSM,VEN,visa required
WSM,VNM,covid ban
WSM,YEM,visa required
WSM,ZMB,90
WSM,ZWE,90
WSM,AFG,visa required
SMR,ALB,90
SMR,DZA,visa required
SMR,AND,90
SMR,AGO,visa on arrival
SMR,ATG,180
SMR,ARG,covid ban
SMR,ARM,180
SMR,AUS,covid ban
SMR,AUT,90
SMR,AZE,covid ban
SMR,BHS,240
SMR,BHR,visa on arrival
SMR,BGD,covid ban
SMR,BRB,180
SMR,BLR,30
SMR,BEL,90
SMR,BLZ,visa required
SMR,BEN,e-visa
SMR,BTN,visa required
SMR,BOL,visa on arrival
SMR,BIH,90
SMR,BWA,90
SMR,BRA,90
SMR,BRN,covid ban
SMR,BGR,90
SMR,BFA,visa required
SMR,BDI,visa required
SMR,KHM,covid ban
SMR,CMR,covid ban
SMR,CAN,e-visa
SMR,CPV,30
SMR,CAF,visa required
SMR,TCD,visa required
SMR,CHL,90
SMR,CHN,90
SMR,COL,90
SMR,COM,visa on arrival
SMR,COG,visa required
SMR,COD,visa required
SMR,CRI,90
SMR,CIV,e-visa
SMR,HRV,90
SMR,CUB,visa required
SMR,CYP,90
SMR,CZE,90
SMR,DNK,90
SMR,DJI,e-visa
SMR,DMA,21
SMR,DOM,visa free
SMR,ECU,90
SMR,EGY,visa on arrival
SMR,SLV,90
SMR,GNQ,visa required
SMR,ERI,visa required
SMR,EST,90
SMR,SWZ,30
SMR,ETH,e-visa
SMR,FJI,visa required
SMR,FIN,90
SMR,FRA,90
SMR,GAB,e-visa
SMR,GMB,90
SMR,GEO,360
SMR,DEU,90
SMR,GHA,visa required
SMR,GRC,90
SMR,GRD,90
SMR,GTM,90
SMR,GIN,e-visa
SMR,GNB,visa on arrival
SMR,GUY,visa on arrival
SMR,HTI,90
SMR,HND,90
SMR,HKG,90
SMR,HUN,90
SMR,ISL,90
SMR,IND,covid ban
SMR,IDN,covid ban
SMR,IRN,e-visa
SMR,IRQ,visa required
SMR,IRL,visa free
SMR,ISR,covid ban
SMR,ITA,90
SMR,JAM,e-visa
SMR,JPN,covid ban
SMR,JOR,visa on arrival
SMR,KAZ,covid ban
SMR,KEN,90
SMR,KIR,visa required
SMR,XKX,90
SMR,KWT,covid ban
SMR,KGZ,60
SMR,LAO,covid ban
SMR,LVA,90
SMR,LBN,visa on arrival
SMR,LSO,90
SMR,LBR,visa required
SMR,LBY,visa required
SMR,LIE,90
SMR,LTU,90
SMR,LUX,90
SMR,MAC,covid ban
SMR,MDG,visa on arrival
SMR,MWI,visa on arrival
SMR,MYS,covid ban
SMR,MDV,visa on arrival
SMR,MLI,visa required
SMR,MLT,90
SMR,MHL,covid ban
SMR,MRT,visa on arrival
SMR,MUS,90
SMR,MEX,180
SMR,FSM,covid ban
SMR,MDA,90
SMR,MCO,90
SMR,MNG,covid ban
SMR,MNE,90
SMR,MAR,90
SMR,MOZ,visa on arrival
SMR,MMR,covid ban
SMR,NAM,visa required
SMR,NRU,visa required
SMR,NPL,visa on arrival
SMR,NLD,90
SMR,NZL,covid ban
SMR,NIC,90
SMR,NER,visa required
SMR,NGA,visa on arrival
SMR,PRK,visa required
SMR,MKD,90
SMR,NOR,90
SMR,OMN,visa on arrival
SMR,PAK,e-visa
SMR,PLW,visa on arrival
SMR,PSE,visa free
SMR,PAN,180
SMR,PNG,covid ban
SMR,PRY,visa required
SMR,PER,180
SMR,PHL,covid ban
SMR,POL,90
SMR,PRT,90
SMR,QAT,30
SMR,ROU,90
SMR,RUS,covid ban
SMR,RWA,visa on arrival
SMR,KNA,e-visa
SMR,LCA,42
SMR,WSM,visa on arrival
SMR,SMR,-1
SMR,STP,15
SMR,SAU,covid ban
SMR,SEN,visa on arrival
SMR,SRB,90
SMR,SYC,90
SMR,SLE,visa required
SMR,SGP,covid ban
SMR,SVK,90
SMR,SVN,90
SMR,SLB,covid ban
SMR,SOM,visa on arrival
SMR,ZAF,90
SMR,KOR,e-visa
SMR,SSD,e-visa
SMR,ESP,90
SMR,LKA,e-visa
SMR,VCT,30
SMR,SDN,visa required
SMR,SUR,e-visa
SMR,SWE,90
SMR,CHE,90
SMR,SYR,visa required
SMR,TWN,covid ban
SMR,TJK,e-visa
SMR,TZA,visa on arrival
SMR,THA,30
SMR,TLS,visa on arrival
SMR,TGO,visa on arrival
SMR,TON,visa required
SMR,TTO,visa required
SMR,TUN,90
SMR,TUR,90
SMR,TKM,visa required
SMR,TUV,visa on arrival
SMR,UGA,e-visa
SMR,UKR,90
SMR,ARE,90
SMR,GBR,180
